X,Y,F
-2.0,-0.07874015748031504,0.1561912610188105
-2.0,-0.04724409448818889,0.09420799216192956
-2.0,-0.015748031496062964,0.031485652404043864
-2.0,0.015748031496062964,-0.031485652404043864
-2.0,0.04724409448818889,-0.09420799216192956
-2.0,0.07874015748031482,-0.1561912610188101
-2.0,0.11023622047244075,-0.21696830828275138
-2.0,0.14173228346456668,-0.27610857459273863
-2.0,0.17322834645669305,-0.3332294205144625
-2.0,0.20472440944881898,-0.38800457823583473
-2.0,0.2362204724409449,-0.4401694415987548
-2.0,0.26771653543307083,-0.48952319427223556
-2.0,0.29921259842519676,-0.535928024481856
-2.0,0.3307086614173227,-0.5793058622022688
-2.0,0.3622047244094486,-0.6196331892537542
-2.0,0.393700787401575,-0.6569345151388795
-2.0,0.4251968503937009,-0.6912750922193586
-2.0,0.45669291338582685,-0.7227533791215175
-2.0,0.4881889763779528,-0.7514936689064559
-2.0,0.5196850393700787,-0.7776391949564704
-2.0,0.5511811023622046,-0.801345925784561
-2.0,0.5826771653543306,-0.8227771690530558
-2.0,0.6141732283464565,-0.8420990300250171
-2.0,0.6456692913385824,-0.8594767122342117
-2.0,0.6771653543307088,-0.8750716077502046
-2.0,0.7086614173228347,-0.8890390989756705
-2.0,0.7401574803149606,-0.9015269806762176
-2.0,0.7716535433070866,-0.9126744069897307
-2.0,0.8031496062992125,-0.9226112707801983
-2.0,0.8346456692913384,-0.9314579295782274
-2.0,0.8661417322834644,-0.9393252016469655
-2.0,0.8976377952755907,-0.9463145660515238
-2.0,0.9291338582677167,-0.952518511025901
-2.0,0.9606299212598426,-0.9580209847945327
-2.0,0.9921259842519685,-0.9628979119472011
-2.0,1.0236220472440944,-0.9672177463083658
-2.0,1.0551181102362204,-0.971042037939295
-2.0,1.0866141732283463,-0.9744259975035896
-2.0,1.1181102362204722,-0.9774190458042687
-2.0,1.1496062992125982,-0.980065339979554
-2.0,1.1811023622047245,-0.9824042707493289
-2.0,1.2125984251968505,-0.984470927356978
-2.0,1.2440944881889764,-0.9862965285650022
-2.0,1.2755905511811023,-0.9879088193382638
-2.0,1.3070866141732282,-0.9893324337732797
-2.0,1.3385826771653542,-0.9905892254795947
-2.0,1.37007874015748,-0.9916985670514651
-2.0,1.4015748031496065,-0.9926776205351729
-2.0,1.4330708661417324,-0.9935415809399573
-2.0,1.4645669291338583,-0.9943038948911761
-2.0,1.4960629921259843,-0.9949764565084522
-2.0,1.5275590551181102,-0.9955697825290863
-2.0,1.5590551181102361,-0.9960931686032396
-2.0,1.590551181102362,-0.9965548285739226
-2.0,1.622047244094488,-0.9969620184303671
-2.0,1.653543307086614,-0.997321146494306
-2.0,1.6850393700787403,-0.9976378712696637
-2.0,1.7165354330708662,-0.9979171882603848
-2.0,1.7480314960629921,-0.9981635069407883
-2.0,1.779527559055118,-0.9983807189493213
-2.0,1.811023622047244,-0.9985722584706749
-2.0,1.84251968503937,-0.9987411556732917
-2.0,1.8740157480314958,-0.9988900839793837
-2.0,1.9055118110236222,-0.9990214018625088
-2.0,1.9370078740157481,-0.999137189793222
-2.0,1.968503937007874,-0.9992392828859001
-2.0,2.0,-0.999329299739067
-1.968503937007874,-2.0,0.9992392828859001
-1.968503937007874,-1.968503937007874,0.999138899178797
-1.968503937007874,-1.9370078740157481,0.9990252753650882
-1.968503937007874,-1.905511811023622,0.9988966669578957
-1.968503937007874,-1.874015748031496,0.9987511001315823
-1.968503937007874,-1.8425196850393701,0.9985863417154683
-1.968503937007874,-1.811023622047244,0.9983998653020199
-1.968503937007874,-1.779527559055118,0.9981888129777835
-1.968503937007874,-1.7480314960629921,0.9979499521263422
-1.968503937007874,-1.7165354330708662,0.9976796266874365
-1.968503937007874,-1.6850393700787403,0.9973737021847564
-1.968503937007874,-1.6535433070866141,0.997027503756497
-1.968503937007874,-1.6220472440944882,0.9966357463374002
-1.968503937007874,-1.5905511811023623,0.9961924560487189
-1.968503937007874,-1.5590551181102361,0.9956908817535626
-1.968503937007874,-1.5275590551181102,0.9951233956300632
-1.968503937007874,-1.4960629921259843,0.9944813815047845
-1.968503937007874,-1.4645669291338583,0.9937551095755213
-1.968503937007874,-1.4330708661417324,0.9929335960386415
-1.968503937007874,-1.4015748031496063,0.9920044460250524
-1.968503937007874,-1.3700787401574803,0.9909536781457908
-1.968503937007874,-1.3385826771653544,0.9897655288600143
-1.968503937007874,-1.3070866141732282,0.9884222348139924
-1.968503937007874,-1.2755905511811023,0.986903791271638
-1.968503937007874,-1.2440944881889764,0.9851876847808815
-1.968503937007874,-1.2125984251968505,0.9832485983159187
-1.968503937007874,-1.1811023622047245,0.981058087328639
-1.968503937007874,-1.1496062992125984,0.9785842254654467
-1.968503937007874,-1.1181102362204725,0.9757912191980359
-1.968503937007874,-1.0866141732283465,0.972638991327176
-1.968503937007874,-1.0551181102362204,0.9690827343060103
-1.968503937007874,-1.0236220472440944,0.9650724356635411
-1.968503937007874,-0.9921259842519685,0.9605523795710392
-1.968503937007874,-0.9606299212598426,0.9554606308762019
-1.968503937007874,-0.9291338582677167,0.949728510833143
-1.968503937007874,-0.8976377952755905,0.9432800773869671
-1.968503937007874,-0.8661417322834646,0.9360316273338689
-1.968503937007874,-0.8346456692913387,0.9278912430620326
-1.968503937007874,-0.8031496062992125,0.9187584129450274
-1.968503937007874,-0.7716535433070866,0.9085237618127397
-1.968503937007874,-0.7401574803149606,0.8970689361816833
-1.968503937007874,-0.7086614173228347,0.8842666978720115
-1.968503937007874,-0.6771653543307088,0.8699812888738407
-1.968503937007874,-0.6456692913385826,0.8540691392069168
-1.968503937007874,-0.6141732283464567,0.8363799970934046
-1.968503937007874,-0.5826771653543308,0.8167585657171336
-1.968503937007874,-0.5511811023622046,0.7950467314592871
-1.968503937007874,-0.5196850393700787,0.771086462679587
-1.968503937007874,-0.4881889763779528,0.7447234434555838
-1.968503937007874,-0.45669291338582685,0.7158114807052554
-1.968503937007874,-0.4251968503937009,0.6842176835511692
-1.968503937007874,-0.39370078740157477,0.6498283591454239
-1.968503937007874,-0.36220472440944884,0.6125554993916518
-1.968503937007874,-0.3307086614173229,0.5723436501830726
-1.968503937007874,-0.29921259842519676,0.5291768639428421
-1.968503937007874,-0.26771653543307083,0.48308534582297136
-1.968503937007874,-0.2362204724409449,0.43415132569450177
-1.968503937007874,-0.20472440944881898,0.3825136364402668
-1.968503937007874,-0.17322834645669305,0.32837046926789354
-1.968503937007874,-0.1417322834645669,0.2719798221301423
-1.968503937007874,-0.11023622047244097,0.21365726596778373
-1.968503937007874,-0.07874015748031504,0.15377082493461797
-1.968503937007874,-0.04724409448818889,0.09273298974944127
-1.968503937007874,-0.015748031496062964,0.03099013542298243
-1.968503937007874,0.015748031496062964,-0.03099013542298243
-1.968503937007874,0.04724409448818889,-0.09273298974944127
-1.968503937007874,0.07874015748031482,-0.15377082493461752
-1.968503937007874,0.11023622047244075,-0.21365726596778334
-1.968503937007874,0.14173228346456668,-0.27197982213014193
-1.968503937007874,0.17322834645669305,-0.32837046926789354
-1.968503937007874,0.20472440944881898,-0.3825136364402668
-1.968503937007874,0.2362204724409449,-0.43415132569450177
-1.968503937007874,0.26771653543307083,-0.48308534582297136
-1.968503937007874,0.29921259842519676,-0.5291768639428421
-1.968503937007874,0.3307086614173227,-0.5723436501830724
-1.968503937007874,0.3622047244094486,-0.6125554993916514
-1.968503937007874,0.393700787401575,-0.6498283591454241
-1.968503937007874,0.4251968503937009,-0.6842176835511692
-1.968503937007874,0.45669291338582685,-0.7158114807052554
-1.968503937007874,0.4881889763779528,-0.7447234434555838
-1.968503937007874,0.5196850393700787,-0.771086462679587
-1.968503937007874,0.5511811023622046,-0.7950467314592871
-1.968503937007874,0.5826771653543306,-0.8167585657171336
-1.968503937007874,0.6141732283464565,-0.8363799970934045
-1.968503937007874,0.6456692913385824,-0.8540691392069167
